	index	max_depth	max_features	mean_score	min_samples_leaf	min_samples_split	n_estimators	run_time
2822	465.0	5.0	0.9	0.784	1.0	100.0	200.0	106.55799999999999
2823	1123.0	30.0	0.01	0.276	20.0	10.0	400.0	13.776
2824	670.0	15.0	0.1	0.6679999999999999	20.0	5.0	400.0	32.631
2825	724.0	15.0	0.25	0.8170000000000001	1.0	5.0	400.0	133.752
2826	1927.0	50.0	0.5	0.8029999999999999	20.0	2.0	400.0	166.929
2827	2186.0	100.0	0.01	0.33799999999999997	10.0	10.0	800.0	29.643
2828	463.0	5.0	0.9	0.7859999999999999	1.0	40.0	400.0	471.241
2829	3060.0	150.0	0.75	0.835	1.0	2.0	200.0	253.25
2830	975.0	15.0	0.75	0.764	100.0	5.0	200.0	82.689
2831	1777.0	50.0	0.1	0.611	40.0	40.0	400.0	47.746
2832	2915.0	150.0	0.25	0.768	10.0	100.0	800.0	176.361
2833	2736.0	150.0	0.01	0.272	20.0	2.0	200.0	6.8660000000000005
2834	1415.0	30.0	0.5	0.782	40.0	20.0	800.0	290.433
2835	412.0	5.0	0.75	0.7809999999999999	20.0	100.0	400.0	253.465
2836	2193.0	100.0	0.01	0.32799999999999996	10.0	100.0	200.0	5.385
2837	3220.0	150.0	0.9	0.795	40.0	100.0	400.0	206.895
2838	3175.0	150.0	0.9	0.8240000000000001	10.0	10.0	400.0	327.603
2839	1989.0	50.0	0.75	0.8320000000000001	1.0	20.0	200.0	162.797
2840	1305.0	30.0	0.25	0.769	20.0	20.0	200.0	41.948
2841	2376.0	100.0	0.25	0.769	20.0	2.0	200.0	102.0
2842	2350.0	100.0	0.25	0.816	1.0	20.0	400.0	290.73400000000004
2843	850.0	15.0	0.5	0.802	20.0	5.0	400.0	151.516
2844	712.0	15.0	0.1	0.522	100.0	20.0	400.0	27.258000000000003
2845	2678.0	100.0	0.9	0.7979999999999999	40.0	40.0	800.0	457.05199999999996
2846	1860.0	50.0	0.25	0.735	40.0	10.0	200.0	43.431999999999995
2847	2888.0	150.0	0.25	0.821	1.0	10.0	800.0	355.31699999999995
2848	2958.0	150.0	0.25	0.672	100.0	10.0	200.0	30.228
2849	2567.0	100.0	0.75	0.8109999999999999	20.0	20.0	800.0	1201.361
2850	2227.0	100.0	0.01	0.204	40.0	40.0	400.0	10.415999999999999
2851	2824.0	150.0	0.1	0.67	10.0	100.0	400.0	87.20200000000001
2852	262.0	5.0	0.25	0.662	100.0	20.0	400.0	79.064
2853	2838.0	150.0	0.1	0.6679999999999999	20.0	40.0	200.0	26.689
2854	1928.0	50.0	0.5	0.8029999999999999	20.0	2.0	800.0	334.47900000000004
2855	904.0	15.0	0.75	0.8290000000000001	1.0	5.0	400.0	338.51199999999994
2856	2993.0	150.0	0.5	0.818	10.0	5.0	800.0	379.343
2857	1034.0	15.0	0.9	0.812	20.0	10.0	800.0	473.598
2858	1752.0	50.0	0.1	0.667	20.0	10.0	200.0	24.985
2859	2206.0	100.0	0.01	0.27399999999999997	20.0	20.0	400.0	18.952
2860	2578.0	100.0	0.75	0.795	40.0	5.0	400.0	205.082
2861	2724.0	150.0	0.01	0.337	10.0	10.0	200.0	8.056000000000001
2862	1991.0	50.0	0.75	0.8320000000000001	1.0	20.0	800.0	732.658
2863	726.0	15.0	0.25	0.815	1.0	10.0	200.0	63.098
2864	531.0	5.0	0.9	0.763	100.0	20.0	200.0	56.943000000000005
2865	3134.0	150.0	0.75	0.763	100.0	2.0	800.0	298.85900000000004
2866	419.0	5.0	0.75	0.779	40.0	5.0	800.0	473.689
2867	1761.0	50.0	0.1	0.648	20.0	100.0	200.0	20.235
2868	134.0	5.0	0.1	0.5329999999999999	20.0	10.0	800.0	114.305
2869	1601.0	30.0	0.9	0.795	40.0	100.0	800.0	454.306
2870	2887.0	150.0	0.25	0.82	1.0	10.0	400.0	222.618
2871	2917.0	150.0	0.25	0.77	20.0	2.0	400.0	95.994
2872	1497.0	30.0	0.75	0.795	40.0	5.0	200.0	118.06299999999999
2873	1853.0	50.0	0.25	0.753	20.0	100.0	800.0	293.303
2874	2182.0	100.0	0.01	0.336	10.0	5.0	400.0	15.62
2875	2448.0	100.0	0.5	0.8190000000000001	10.0	2.0	200.0	126.383
2876	513.0	5.0	0.9	0.782	40.0	20.0	200.0	149.998
2877	1326.0	30.0	0.25	0.7340000000000001	40.0	40.0	200.0	40.471
2878	2179.0	100.0	0.01	0.335	10.0	2.0	400.0	14.995
2879	250.0	5.0	0.25	0.695	40.0	100.0	400.0	112.169
2880	934.0	15.0	0.75	0.8079999999999999	10.0	100.0	400.0	430.94599999999997
2881	1367.0	30.0	0.5	0.8059999999999999	1.0	100.0	800.0	603.2040000000001
2882	2864.0	150.0	0.1	0.523	100.0	2.0	800.0	60.287
2883	1583.0	30.0	0.9	0.805	20.0	100.0	800.0	1044.397
2884	673.0	15.0	0.1	0.6679999999999999	20.0	10.0	400.0	42.641000000000005
2885	2708.0	150.0	0.01	0.495	1.0	10.0	800.0	60.97
2886	2078.0	50.0	0.9	0.8340000000000001	1.0	10.0	800.0	962.7130000000001
2887	2457.0	100.0	0.5	0.818	10.0	20.0	200.0	90.867
2888	1057.0	15.0	0.9	0.797	40.0	40.0	400.0	213.674
2889	2813.0	150.0	0.1	0.7120000000000001	10.0	5.0	800.0	126.95700000000001
2890	3174.0	150.0	0.9	0.8240000000000001	10.0	10.0	200.0	194.229
2891	3064.0	150.0	0.75	0.835	1.0	5.0	400.0	447.341
2892	1859.0	50.0	0.25	0.7340000000000001	40.0	5.0	800.0	169.435
2893	3103.0	150.0	0.75	0.8109999999999999	20.0	10.0	400.0	229.298
2894	2677.0	100.0	0.9	0.797	40.0	40.0	400.0	217.827
2895	964.0	15.0	0.75	0.794	40.0	20.0	400.0	198.92700000000002
2896	1626.0	50.0	0.01	0.493	1.0	10.0	200.0	13.859000000000002
2897	438.0	5.0	0.75	0.759	100.0	10.0	200.0	111.35799999999999
2898	1250.0	30.0	0.1	0.522	100.0	10.0	800.0	55.558
2899	1465.0	30.0	0.75	0.8240000000000001	10.0	10.0	400.0	250.33599999999998
2900	650.0	15.0	0.1	0.7070000000000001	10.0	2.0	800.0	178.65200000000002
2901	1850.0	50.0	0.25	0.769	20.0	40.0	800.0	202.937
2902	3147.0	150.0	0.75	0.763	100.0	100.0	200.0	84.656
2903	1771.0	50.0	0.1	0.613	40.0	10.0	400.0	64.19
2904	2748.0	150.0	0.01	0.26899999999999996	20.0	40.0	200.0	5.746
2905	1772.0	50.0	0.1	0.609	40.0	10.0	800.0	91.667
2906	2921.0	150.0	0.25	0.77	20.0	5.0	800.0	175.993
2907	1500.0	30.0	0.75	0.794	40.0	10.0	200.0	102.37899999999999
2908	2491.0	100.0	0.5	0.7809999999999999	40.0	10.0	400.0	205.94400000000002
2909	1629.0	50.0	0.01	0.47200000000000003	1.0	20.0	200.0	11.44
2910	2586.0	100.0	0.75	0.7929999999999999	40.0	40.0	200.0	255.262
2911	1610.0	30.0	0.9	0.767	100.0	10.0	800.0	424.346
2912	2265.0	100.0	0.1	0.691	1.0	100.0	200.0	54.809
2913	2835.0	150.0	0.1	0.6629999999999999	20.0	20.0	200.0	22.97
2914	1062.0	15.0	0.9	0.767	100.0	2.0	200.0	97.03200000000001
2915	1498.0	30.0	0.75	0.794	40.0	5.0	400.0	256.781
2916	2342.0	100.0	0.25	0.823	1.0	2.0	800.0	431.681
2917	3131.0	150.0	0.75	0.792	40.0	100.0	800.0	530.383
2918	1789.0	50.0	0.1	0.522	100.0	10.0	400.0	56.315
2919	783.0	15.0	0.25	0.735	40.0	20.0	200.0	38.846
2920	396.0	5.0	0.75	0.784	20.0	2.0	200.0	113.24
2921	1606.0	30.0	0.9	0.767	100.0	5.0	400.0	192.525
2922	2788.0	150.0	0.01	0.111	100.0	100.0	400.0	5.936
2923	1197.0	30.0	0.1	0.7090000000000001	10.0	20.0	200.0	26.014
2924	668.0	15.0	0.1	0.669	20.0	2.0	800.0	202.06
2925	697.0	15.0	0.1	0.611	40.0	40.0	400.0	34.943000000000005
2926	895.0	15.0	0.5	0.745	100.0	40.0	400.0	126.704
2927	1872.0	50.0	0.25	0.672	100.0	2.0	200.0	32.939
2928	2281.0	100.0	0.1	0.7020000000000001	10.0	40.0	400.0	51.348
2929	3033.0	150.0	0.5	0.78	40.0	20.0	200.0	175.08599999999998
2930	1883.0	50.0	0.25	0.6709999999999999	100.0	20.0	800.0	140.614
2931	1641.0	50.0	0.01	0.33299999999999996	10.0	5.0	200.0	7.454
2932	795.0	15.0	0.25	0.674	100.0	5.0	200.0	36.064
2933	960.0	15.0	0.75	0.794	40.0	10.0	200.0	95.39
2934	1468.0	30.0	0.75	0.8240000000000001	10.0	20.0	400.0	294.22
2935	2483.0	100.0	0.5	0.792	20.0	100.0	800.0	311.264
2936	500.0	5.0	0.9	0.7859999999999999	20.0	40.0	800.0	790.102
2937	526.0	5.0	0.9	0.763	100.0	5.0	400.0	121.303
2938	753.0	15.0	0.25	0.7659999999999999	10.0	100.0	200.0	37.408
2939	1303.0	30.0	0.25	0.769	20.0	10.0	400.0	189.34599999999998
2940	2814.0	150.0	0.1	0.711	10.0	10.0	200.0	30.997
2941	2340.0	100.0	0.25	0.823	1.0	2.0	200.0	176.665
2942	2170.0	100.0	0.01	0.478	1.0	20.0	400.0	38.036
2943	3118.0	150.0	0.75	0.794	40.0	5.0	400.0	341.347
2944	872.0	15.0	0.5	0.7809999999999999	40.0	10.0	800.0	592.378
2945	2277.0	100.0	0.1	0.7120000000000001	10.0	20.0	200.0	25.47
2946	2278.0	100.0	0.1	0.713	10.0	20.0	400.0	62.101000000000006
2947	569.0	15.0	0.01	0.293	10.0	20.0	800.0	20.197
2948	2882.0	150.0	0.25	0.8240000000000001	1.0	2.0	800.0	431.616
2949	3121.0	150.0	0.75	0.794	40.0	10.0	400.0	201.02700000000002
2950	2203.0	100.0	0.01	0.275	20.0	10.0	400.0	12.03
2951	1982.0	50.0	0.75	0.835	1.0	2.0	800.0	1616.6670000000001
2952	2593.0	100.0	0.75	0.763	100.0	2.0	400.0	229.34400000000002
2953	524.0	5.0	0.9	0.763	100.0	2.0	800.0	248.072
2954	519.0	5.0	0.9	0.7809999999999999	40.0	100.0	200.0	62.626999999999995
2955	2994.0	150.0	0.5	0.8190000000000001	10.0	10.0	200.0	235.447
2956	2171.0	100.0	0.01	0.48200000000000004	1.0	20.0	800.0	51.236000000000004
2957	2516.0	100.0	0.5	0.743	100.0	40.0	800.0	285.17400000000004
2958	1754.0	50.0	0.1	0.6679999999999999	20.0	10.0	800.0	104.266
2959	2577.0	100.0	0.75	0.794	40.0	5.0	200.0	97.416
2960	482.0	5.0	0.9	0.7859999999999999	10.0	40.0	800.0	404.86300000000006
2961	756.0	15.0	0.25	0.769	20.0	2.0	200.0	37.239000000000004
2962	925.0	15.0	0.75	0.821	10.0	10.0	400.0	249.237
2963	3088.0	150.0	0.75	0.823	10.0	20.0	400.0	256.05
2964	69.0	5.0	0.01	0.127	40.0	100.0	200.0	5.147
2965	1677.0	50.0	0.01	0.204	40.0	5.0	200.0	5.851
2966	2034.0	50.0	0.75	0.795	40.0	2.0	200.0	211.048
2967	2617.0	100.0	0.9	0.8340000000000001	1.0	10.0	400.0	565.025
2968	1721.0	50.0	0.1	0.759	1.0	20.0	800.0	164.18599999999998
2969	2726.0	150.0	0.01	0.33299999999999996	10.0	10.0	800.0	27.063000000000002
2970	637.0	15.0	0.1	0.755	1.0	10.0	400.0	51.17100000000001
2971	146.0	5.0	0.1	0.524	40.0	2.0	800.0	76.638
2972	1619.0	30.0	0.9	0.767	100.0	100.0	800.0	518.351
2973	952.0	15.0	0.75	0.802	20.0	100.0	400.0	215.709
2974	2744.0	150.0	0.01	0.272	20.0	10.0	800.0	23.148000000000003
2975	1978.0	50.0	0.5	0.743	100.0	100.0	400.0	127.322
2976	1831.0	50.0	0.25	0.789	10.0	40.0	400.0	102.13600000000001
2977	1196.0	30.0	0.1	0.711	10.0	10.0	800.0	126.559
2978	3177.0	150.0	0.9	0.8240000000000001	10.0	20.0	200.0	135.24
2979	2992.0	150.0	0.5	0.818	10.0	5.0	400.0	196.704
2980	2071.0	50.0	0.9	0.835	1.0	2.0	400.0	768.2
2981	3237.0	150.0	0.9	0.767	100.0	100.0	200.0	95.331
2982	1527.0	30.0	0.75	0.764	100.0	100.0	200.0	93.721
2983	17.0	5.0	0.01	0.13699999999999998	1.0	100.0	800.0	27.213
2984	613.0	15.0	0.01	0.11199999999999999	100.0	2.0	400.0	4.617
2985	1440.0	30.0	0.75	0.8340000000000001	1.0	2.0	200.0	251.80700000000002
2986	3172.0	150.0	0.9	0.8240000000000001	10.0	5.0	400.0	613.93
2987	3129.0	150.0	0.75	0.792	40.0	100.0	200.0	95.706
2988	1862.0	50.0	0.25	0.7340000000000001	40.0	10.0	800.0	183.176
2989	2079.0	50.0	0.9	0.831	1.0	20.0	200.0	194.07
2990	3190.0	150.0	0.9	0.813	20.0	5.0	400.0	448.931
2991	1248.0	30.0	0.1	0.523	100.0	10.0	200.0	24.697
2992	1834.0	50.0	0.25	0.768	10.0	100.0	400.0	110.70299999999999
2993	503.0	5.0	0.9	0.7829999999999999	20.0	100.0	800.0	699.2739999999999
2994	1480.0	30.0	0.75	0.8109999999999999	20.0	5.0	400.0	225.44099999999997
2995	1620.0	50.0	0.01	0.51	1.0	2.0	200.0	24.142
2996	244.0	5.0	0.25	0.695	40.0	20.0	400.0	180.678
2997	1110.0	30.0	0.01	0.336	10.0	40.0	200.0	7.571000000000001
2998	552.0	15.0	0.01	0.33399999999999996	1.0	40.0	200.0	4.988
2999	807.0	15.0	0.25	0.6729999999999999	100.0	100.0	200.0	30.76
3000	2285.0	100.0	0.1	0.675	10.0	100.0	800.0	142.858
3001	938.0	15.0	0.75	0.81	20.0	2.0	800.0	413.551
3002	3084.0	150.0	0.75	0.823	10.0	10.0	200.0	134.83100000000002
3003	1531.0	30.0	0.9	0.8340000000000001	1.0	2.0	400.0	548.227
3004	529.0	5.0	0.9	0.763	100.0	10.0	400.0	118.344
3005	2263.0	100.0	0.1	0.741	1.0	40.0	400.0	56.95
3006	2923.0	150.0	0.25	0.7709999999999999	20.0	10.0	400.0	89.336
3007	1817.0	50.0	0.25	0.779	1.0	100.0	800.0	193.27
3008	551.0	15.0	0.01	0.335	1.0	20.0	800.0	19.904
3009	1361.0	30.0	0.5	0.8290000000000001	1.0	20.0	800.0	453.343
3010	382.0	5.0	0.75	0.785	10.0	5.0	400.0	334.68699999999995
3011	2787.0	150.0	0.01	0.11699999999999999	100.0	100.0	200.0	3.929
3012	443.0	5.0	0.75	0.759	100.0	20.0	800.0	493.264
3013	2127.0	50.0	0.9	0.797	40.0	5.0	200.0	114.677
3014	2112.0	50.0	0.9	0.813	20.0	10.0	200.0	135.545
3015	2953.0	150.0	0.25	0.672	100.0	2.0	400.0	76.548
3016	350.0	5.0	0.5	0.738	100.0	10.0	800.0	507.00800000000004
3017	1427.0	30.0	0.5	0.743	100.0	5.0	800.0	230.62099999999998
3018	832.0	15.0	0.5	0.8170000000000001	10.0	5.0	400.0	182.37900000000002
3019	1964.0	50.0	0.5	0.7440000000000001	100.0	2.0	800.0	486.426
3020	1746.0	50.0	0.1	0.67	20.0	2.0	200.0	23.105
3021	3057.0	150.0	0.5	0.742	100.0	100.0	200.0	55.06399999999999
3022	19.0	5.0	0.01	0.142	10.0	2.0	400.0	13.472000000000001
3023	1029.0	15.0	0.9	0.812	20.0	5.0	200.0	132.851
3024	2929.0	150.0	0.25	0.77	20.0	40.0	400.0	123.105
3025	1327.0	30.0	0.25	0.733	40.0	40.0	400.0	81.708
3026	1438.0	30.0	0.5	0.743	100.0	100.0	400.0	124.561
3027	2378.0	100.0	0.25	0.77	20.0	2.0	800.0	224.518
3028	1495.0	30.0	0.75	0.794	40.0	2.0	400.0	166.144
3029	311.0	5.0	0.5	0.772	20.0	5.0	800.0	205.176
3030	3145.0	150.0	0.75	0.764	100.0	40.0	400.0	182.831
3031	1888.0	50.0	0.25	0.672	100.0	100.0	400.0	101.236
3032	820.0	15.0	0.5	0.825	1.0	20.0	400.0	179.34
3033	617.0	15.0	0.01	0.11	100.0	5.0	800.0	13.63
3034	3007.0	150.0	0.5	0.804	20.0	2.0	400.0	162.51
3035	1387.0	30.0	0.5	0.802	20.0	2.0	400.0	391.3
3036	2823.0	150.0	0.1	0.675	10.0	100.0	200.0	24.004
3037	236.0	5.0	0.25	0.696	40.0	2.0	800.0	312.772
3038	1422.0	30.0	0.5	0.742	100.0	2.0	200.0	43.081
3039	2894.0	150.0	0.25	0.8059999999999999	1.0	40.0	800.0	235.16400000000002
3040	2327.0	100.0	0.1	0.52	100.0	5.0	800.0	63.227
3041	2831.0	150.0	0.1	0.6679999999999999	20.0	5.0	800.0	101.04799999999999
3042	50.0	5.0	0.01	0.13699999999999998	20.0	40.0	800.0	20.551
3043	2111.0	50.0	0.9	0.813	20.0	5.0	800.0	513.9159999999999
3044	1816.0	50.0	0.25	0.779	1.0	100.0	400.0	88.837
3045	386.0	5.0	0.75	0.785	10.0	10.0	800.0	177.545
3046	3100.0	150.0	0.75	0.8109999999999999	20.0	5.0	400.0	230.014
3047	1648.0	50.0	0.01	0.331	10.0	20.0	400.0	15.311
3048	1848.0	50.0	0.25	0.767	20.0	40.0	200.0	50.188
3049	588.0	15.0	0.01	0.249	20.0	40.0	200.0	3.965
3050	1099.0	30.0	0.01	0.335	10.0	2.0	400.0	32.144
3051	3039.0	150.0	0.5	0.777	40.0	100.0	200.0	97.684
3052	858.0	15.0	0.5	0.8029999999999999	20.0	40.0	200.0	136.78799999999998
3053	1325.0	30.0	0.25	0.735	40.0	20.0	800.0	175.387
3054	1105.0	30.0	0.01	0.33299999999999996	10.0	10.0	400.0	15.555
3055	2936.0	150.0	0.25	0.736	40.0	2.0	800.0	319.948
3056	1002.0	15.0	0.9	0.8220000000000001	1.0	40.0	200.0	172.287
3057	1505.0	30.0	0.75	0.794	40.0	20.0	800.0	366.161
3058	428.0	5.0	0.75	0.779	40.0	40.0	800.0	807.7860000000001
3059	729.0	15.0	0.25	0.812	1.0	20.0	200.0	79.605
3060	1732.0	50.0	0.1	0.7120000000000001	10.0	5.0	400.0	83.333
3061	2228.0	100.0	0.01	0.20800000000000002	40.0	40.0	800.0	20.093
3062	993.0	15.0	0.9	0.828	1.0	5.0	200.0	195.74400000000003
3063	1893.0	50.0	0.5	0.8320000000000001	1.0	5.0	200.0	156.55100000000002
3064	1819.0	50.0	0.25	0.795	10.0	2.0	400.0	105.902
3065	1025.0	15.0	0.9	0.81	10.0	100.0	800.0	450.158
3066	477.0	5.0	0.9	0.7859999999999999	10.0	20.0	200.0	144.696
3067	2357.0	100.0	0.25	0.778	1.0	100.0	800.0	171.86
3068	2022.0	50.0	0.75	0.8109999999999999	20.0	10.0	200.0	227.921
3069	1144.0	30.0	0.01	0.207	40.0	20.0	400.0	25.049
3070	1227.0	30.0	0.1	0.607	40.0	5.0	200.0	15.889000000000001
3071	841.0	15.0	0.5	0.813	10.0	40.0	400.0	241.949
3072	3144.0	150.0	0.75	0.763	100.0	40.0	200.0	84.15
3073	195.0	5.0	0.25	0.705	1.0	100.0	200.0	47.744
3074	572.0	15.0	0.01	0.289	10.0	40.0	800.0	21.363000000000003
3075	431.0	5.0	0.75	0.777	40.0	100.0	800.0	697.802
3076	2397.0	100.0	0.25	0.732	40.0	5.0	200.0	38.418
3077	1724.0	50.0	0.1	0.7390000000000001	1.0	40.0	800.0	288.198
3078	2854.0	150.0	0.1	0.611	40.0	20.0	400.0	97.73200000000001
3079	2499.0	100.0	0.5	0.777	40.0	100.0	200.0	67.01
3080	2495.0	100.0	0.5	0.782	40.0	20.0	800.0	290.764
3081	1226.0	30.0	0.1	0.61	40.0	2.0	800.0	66.439
3082	2808.0	150.0	0.1	0.711	10.0	2.0	200.0	28.320999999999998
3083	2965.0	150.0	0.25	0.6679999999999999	100.0	40.0	400.0	54.333999999999996
3084	1559.0	30.0	0.9	0.8240000000000001	10.0	20.0	800.0	680.5169999999999
3085	936.0	15.0	0.75	0.81	20.0	2.0	200.0	192.842
3086	1983.0	50.0	0.75	0.835	1.0	5.0	200.0	384.61199999999997
3087	2703.0	150.0	0.01	0.504	1.0	5.0	200.0	16.257
3088	3228.0	150.0	0.9	0.767	100.0	10.0	200.0	117.23899999999999
3089	2627.0	100.0	0.9	0.816	1.0	100.0	800.0	741.3580000000001
3090	3146.0	150.0	0.75	0.763	100.0	40.0	800.0	303.478
3091	62.0	5.0	0.01	0.125	40.0	10.0	800.0	24.909000000000002
3092	540.0	15.0	0.01	0.33799999999999997	1.0	2.0	200.0	6.816
3093	1165.0	30.0	0.01	0.107	100.0	40.0	400.0	6.263999999999999
3094	1661.0	50.0	0.01	0.275	20.0	5.0	800.0	26.365
3095	584.0	15.0	0.01	0.254	20.0	10.0	800.0	21.076999999999998
3096	1435.0	30.0	0.5	0.745	100.0	40.0	400.0	118.02
3097	461.0	5.0	0.9	0.7859999999999999	1.0	20.0	800.0	828.79
3098	1413.0	30.0	0.5	0.7809999999999999	40.0	20.0	200.0	76.219
3099	2073.0	50.0	0.9	0.8340000000000001	1.0	5.0	200.0	262.26599999999996
3100	1886.0	50.0	0.25	0.6729999999999999	100.0	40.0	800.0	186.88400000000001
3101	2239.0	100.0	0.01	0.11199999999999999	100.0	10.0	400.0	6.977
3102	2303.0	100.0	0.1	0.648	20.0	100.0	800.0	140.064
3103	2530.0	100.0	0.75	0.8320000000000001	1.0	20.0	400.0	336.963
3104	2450.0	100.0	0.5	0.818	10.0	2.0	800.0	963.2819999999999
3105	1828.0	50.0	0.25	0.795	10.0	20.0	400.0	110.117
3106	2472.0	100.0	0.5	0.802	20.0	10.0	200.0	65.32600000000001
3107	1479.0	30.0	0.75	0.8109999999999999	20.0	5.0	200.0	111.786
3108	1410.0	30.0	0.5	0.782	40.0	10.0	200.0	76.819
3109	45.0	5.0	0.01	0.14	20.0	20.0	200.0	4.614
3110	1564.0	30.0	0.9	0.812	10.0	100.0	400.0	301.65
3111	1617.0	30.0	0.9	0.767	100.0	100.0	200.0	99.29899999999999
3112	2737.0	150.0	0.01	0.281	20.0	2.0	400.0	11.622
3113	796.0	15.0	0.25	0.6729999999999999	100.0	5.0	400.0	49.835
3114	320.0	5.0	0.5	0.7709999999999999	20.0	40.0	800.0	184.312
3115	3071.0	150.0	0.75	0.8320000000000001	1.0	20.0	800.0	658.721
3116	1588.0	30.0	0.9	0.797	40.0	5.0	400.0	437.546
3117	2828.0	150.0	0.1	0.6659999999999999	20.0	2.0	800.0	204.982
3118	2562.0	100.0	0.75	0.8109999999999999	20.0	10.0	200.0	118.476
3119	1509.0	30.0	0.75	0.792	40.0	100.0	200.0	123.693
3120	2528.0	100.0	0.75	0.8340000000000001	1.0	10.0	800.0	733.801
3121	959.0	15.0	0.75	0.794	40.0	5.0	800.0	400.941
3122	3106.0	150.0	0.75	0.8109999999999999	20.0	20.0	400.0	223.09900000000002
3123	460.0	5.0	0.9	0.7859999999999999	1.0	20.0	400.0	201.979
3124	1395.0	30.0	0.5	0.804	20.0	20.0	200.0	74.138
3125	138.0	5.0	0.1	0.531	20.0	40.0	200.0	9.756
3126	603.0	15.0	0.01	0.19699999999999998	40.0	20.0	200.0	3.7319999999999998
3127	3188.0	150.0	0.9	0.813	20.0	2.0	800.0	519.491
3128	2332.0	100.0	0.1	0.52	100.0	20.0	400.0	44.21
3129	1322.0	30.0	0.25	0.7340000000000001	40.0	10.0	800.0	179.06099999999998
3130	1546.0	30.0	0.9	0.816	1.0	100.0	400.0	274.431
3131	2932.0	150.0	0.25	0.754	20.0	100.0	400.0	78.936
3132	263.0	5.0	0.25	0.66	100.0	20.0	800.0	257.51099999999997
3133	2672.0	100.0	0.9	0.7979999999999999	40.0	10.0	800.0	486.63300000000004
3134	951.0	15.0	0.75	0.802	20.0	100.0	200.0	178.112
3135	1257.0	30.0	0.1	0.516	100.0	100.0	200.0	17.694000000000003
3136	301.0	5.0	0.5	0.775	10.0	40.0	400.0	236.86599999999999
3137	3169.0	150.0	0.9	0.8240000000000001	10.0	2.0	400.0	309.722
3138	374.0	5.0	0.75	0.785	1.0	40.0	800.0	391.538
3139	2151.0	50.0	0.9	0.767	100.0	20.0	200.0	128.745
3140	2514.0	100.0	0.5	0.7440000000000001	100.0	40.0	200.0	150.775
3141	2671.0	100.0	0.9	0.797	40.0	10.0	400.0	226.123
3142	37.0	5.0	0.01	0.13699999999999998	20.0	2.0	400.0	9.809
3143	2749.0	150.0	0.01	0.281	20.0	40.0	400.0	16.014
3144	1713.0	50.0	0.1	0.77	1.0	5.0	200.0	45.135
3145	2700.0	150.0	0.01	0.514	1.0	2.0	200.0	23.208000000000002
3146	1229.0	30.0	0.1	0.613	40.0	5.0	800.0	76.541
3147	2962.0	150.0	0.25	0.669	100.0	20.0	400.0	134.25799999999998
3148	593.0	15.0	0.01	0.251	20.0	100.0	800.0	20.237000000000002
3149	2602.0	100.0	0.75	0.764	100.0	20.0	400.0	146.697
3150	2802.0	150.0	0.1	0.737	1.0	40.0	200.0	60.702
3151	2504.0	100.0	0.5	0.7440000000000001	100.0	2.0	800.0	387.49199999999996
3152	84.0	5.0	0.01	0.092	100.0	40.0	200.0	6.319
3153	1646.0	50.0	0.01	0.33299999999999996	10.0	10.0	800.0	29.695
3154	2875.0	150.0	0.1	0.519	100.0	40.0	400.0	61.934
3155	1744.0	50.0	0.1	0.6729999999999999	10.0	100.0	400.0	46.698
3156	479.0	5.0	0.9	0.787	10.0	20.0	800.0	553.404
3157	440.0	5.0	0.75	0.759	100.0	10.0	800.0	579.384
3158	2121.0	50.0	0.9	0.8059999999999999	20.0	100.0	200.0	201.195
3159	946.0	15.0	0.75	0.8109999999999999	20.0	20.0	400.0	231.05900000000003
3160	1263.0	30.0	0.25	0.8220000000000001	1.0	5.0	200.0	87.417
3161	433.0	5.0	0.75	0.759	100.0	2.0	400.0	217.19400000000002
3162	3055.0	150.0	0.5	0.7440000000000001	100.0	40.0	400.0	114.85
3163	1602.0	30.0	0.9	0.767	100.0	2.0	200.0	100.387
3164	30.0	5.0	0.01	0.13699999999999998	10.0	40.0	200.0	6.837000000000001
3165	405.0	5.0	0.75	0.784	20.0	20.0	200.0	57.085
3166	592.0	15.0	0.01	0.254	20.0	100.0	400.0	9.57
3167	1630.0	50.0	0.01	0.48100000000000004	1.0	20.0	400.0	35.133
3168	1576.0	30.0	0.9	0.813	20.0	20.0	400.0	258.129
3169	640.0	15.0	0.1	0.7440000000000001	1.0	20.0	400.0	48.871
3170	2431.0	100.0	0.5	0.833	1.0	2.0	400.0	293.904
3171	319.0	5.0	0.5	0.7709999999999999	20.0	40.0	400.0	226.174
3172	2643.0	100.0	0.9	0.8109999999999999	10.0	100.0	200.0	129.091
3173	1543.0	30.0	0.9	0.8270000000000001	1.0	40.0	400.0	317.10400000000004
3174	289.0	5.0	0.5	0.775	10.0	2.0	400.0	168.153
3175	135.0	5.0	0.1	0.541	20.0	20.0	200.0	21.886999999999997
3176	1200.0	30.0	0.1	0.7040000000000001	10.0	40.0	200.0	69.872
3177	2136.0	50.0	0.9	0.7979999999999999	40.0	40.0	200.0	118.255
3178	1132.0	30.0	0.01	0.273	20.0	100.0	400.0	12.839
3179	1842.0	50.0	0.25	0.7709999999999999	20.0	10.0	200.0	45.266000000000005
3180	623.0	15.0	0.01	0.11199999999999999	100.0	20.0	800.0	10.966
3181	2356.0	100.0	0.25	0.777	1.0	100.0	400.0	87.456
3182	732.0	15.0	0.25	0.8	1.0	40.0	200.0	118.368
3183	737.0	15.0	0.25	0.7759999999999999	1.0	100.0	800.0	168.16400000000002
